X,Y,record_id,record_status_date,parcel_id,lon,lat,ObjectId,address_id,street_num,street_dir,street_name
-83.144891,42.445757,ANN2004-14250,2021/11/09 00:00:00+00,16009320-2,-83.144891,42.445757,830,349781,7141,W,EIGHT MILE
-83.21046,42.444191,ANN2004-14251,2022/03/16 00:00:00+00,22018780-5,-83.21046,42.444191,831,73319,16401,W,EIGHT MILE
-83.143778,42.445811,ANN2004-14256,2021/03/31 00:00:00+00,16009313-4,-83.143778,42.445811,832,30570,7027,W,EIGHT MILE
,,ANN2004-14259,2019/08/21 00:00:00+00,,,,833,,14917,,JOY RD
-83.041373,42.347048,ANN2004-14262,2019/08/22 00:00:00+00,05000980.,-83.041373,42.347048,834,348834,2719,,RUSSELL
-83.050925,42.447404,ANN2004-14281,2022/07/20 00:00:00+00,13009088.,-83.050925,42.447404,835,298226,5250,E,EIGHT MILE
-83.182419,42.445023,ANN2004-14290,2021/11/23 00:00:00+00,,-83.182419,42.445023,836,351275,13705,W,EIGHT MILE
-83.043971,42.430744,ANN2004-14293,2019/08/13 00:00:00+00,13013171-3,-83.043971,42.430744,837,299294,18651,,MOUND
-83.179778,42.365459,ANN2004-14304,2022/11/18 00:00:00+00,22003551-6,-83.179778,42.365459,838,216273,13741,W,CHICAGO
-83.038693,42.41883,ANN2004-14328,2020/02/24 00:00:00+00,13007032-7,-83.038693,42.41883,839,270487,6236,E,MCNICHOLS
-83.103156,42.444885,ANN2004-14329,2022/01/13 00:00:00+00,09024553-65,-83.103156,42.444885,840,291005,20415,,John R
-83.045749,42.335486,ANN2004-14338,2019/11/20 00:00:00+00,01003948.,-83.045749,42.335486,841,537670,1427,,RANDOLPH
-83.058296,42.411282,ANN2004-14349,2021/11/17 00:00:00+00,13024942-4,-83.058296,42.411282,842,350967,12500,,CONANT
,,ANN2004-14363,2022/09/29 00:00:00+00,,,,843,,1001,,BRUSH AKA 330 MONROE
-83.093619,42.321391,ANN2004-14369,2020/08/24 00:00:00+00,14000370-1,-83.093619,42.321391,844,218932,4114,W,VERNOR
-83.15955,42.44532,ANN2004-14371,2022/03/16 00:00:00+00,16009423-4,-83.15955,42.44532,845,257999,8811,W,EIGHT MILE
,,ANN2004-14376,2020/12/11 00:00:00+00,,,,846,,8635,W,EIGHT MILE
-83.154024,42.445536,ANN2004-14380,2019/02/22 00:00:00+00,16009384-8,-83.154024,42.445536,847,19285,8221,W,EIGHT MILE
-83.225391,42.343642,ANN2004-14392,2021/12/08 00:00:00+00,22000668-70,-83.225391,42.343642,848,215438,18948,W,WARREN
-83.042674,42.426607,ANN2004-14394,2019/08/19 00:00:00+00,13007984-91,-83.042674,42.426607,849,299643,5933,E,NEVADA
-83.059565,42.432905,ANN2004-14396,2020/07/23 00:00:00+00,13008284-8,-83.059565,42.432905,850,536215,4400,E,SEVEN MILE
-83.219014,42.343041,ANN2004-14409,2022/09/01 00:00:00+00,22000248-51,-83.219014,42.343041,851,352488,18343,W,WARREN
-83.150676,42.445441,ANN2004-14432,2022/09/02 00:00:00+00,16009357-8,-83.150676,42.445441,852,349972,7765,W,EIGHT MILE
-83.151366,42.44555,ANN2004-14433,2022/06/20 00:00:00+00,16009359-62,-83.151366,42.44555,853,350062,8049,W,EIGHT MILE
-83.063597,42.446867,ANN2004-14457,2021/03/08 00:00:00+00,13009128.002L,-83.063597,42.446867,854,349185,4100,E,EIGHT MILE
-82.978881,42.436647,ANN2004-14472,2020/11/30 00:00:00+00,21029107.,-82.978881,42.436647,855,543310,14383,,GRATIOT
-83.04493,42.336648,ANN2004-14483,2021/12/08 00:00:00+00,01003782.,-83.04493,42.336648,856,544366,1442,,BRUSH
-83.278488,42.429722,ANN2004-14489,2021/07/27 00:00:00+00,22016798.,-83.278488,42.429722,857,352725,19125,,TELEGRAPH
-83.164974,42.445316,ANN2004-14496,2022/05/23 00:00:00+00,16009471-5,-83.164974,42.445316,858,19263,10311,,EIGHT MILE
-83.045626,42.335382,ANN2004-14503,2020/04/01 00:00:00+00,01003949.,-83.045626,42.335382,859,49889,1407,,RANDOLPH
-82.967567,42.449718,ANN2004-14506,2021/08/02 00:00:00+00,21028097-106,-82.967567,42.449718,860,351693,15014,E,EIGHT MILE
,,ANN2004-14535,2022/11/15 00:00:00+00,,,,861,,7119,W,FORT
-83.048851,42.335452,ANN2004-14538,2022/07/21 00:00:00+00,01004065-7,-83.048851,42.335452,862,15082,33,,JOHN R
,,ANN2004-14550,2021/10/27 00:00:00+00,,,,863,,2765,S,FORT
-82.980331,42.449134,ANN2004-14562,2019/06/04 00:00:00+00,21028214-9,-82.980331,42.449134,864,183592,14010,E,EIGHT MILE
-83.020271,42.335281,ANN2004-14564,2022/05/26 00:00:00+00,09000001-4,-83.020271,42.335281,865,348771,2600,,ATWATER
-83.044369,42.337145,ANN2004-14588,2021/06/24 00:00:00+00,01003772-7,-83.044369,42.337145,866,469719,1481,,BEAUBIEN
,,ANN2004-14600,2021/12/15 00:00:00+00,,,,867,,20525,,WARD
,,ANN2004-14605,2021/03/29 00:00:00+00,,,,868,,333,,FORT
-82.939372,42.402266,ANN2004-14617,2021/08/03 00:00:00+00,21002339.,-82.939372,42.402266,869,535633,16314,E,WARREN
,,ANN2004-14623,2021/07/30 00:00:00+00,,,,870,,1901,,BRUSH AKA 1825
-83.21809,42.430297,ANN2004-14691,2022/09/22 00:00:00+00,22017085-7,-83.21809,42.430297,871,78013,17740,W,SEVEN MILE
-83.231043,42.405574,ANN2004-14693,2019/05/31 00:00:00+00,22007283-5,-83.231043,42.405574,872,122828,19231,W,GRAND RIVER
-83.054963,42.335018,ANN2004-14727,2022/11/10 00:00:00+00,02000361.,-83.054963,42.335018,873,12838,1942,W,GRAND RIVER
,,ANN2004-14742,2022/11/15 00:00:00+00,,,,874,,19232,,JOY ROAD
-82.926505,42.406867,ANN2004-14743,2021/11/05 00:00:00+00,21002225-9,-82.926505,42.406867,875,333697,17300,,WARREN
-83.044643,42.334342,ANN2004-14763,2019/06/25 00:00:00+00,01003926-7,-83.044643,42.334342,876,348262,1218,,RANDOLPH
-83.025031,42.442701,ANN2004-14787,2022/04/28 00:00:00+00,15005211-4,-83.025031,42.442701,877,352972,19989,,VAN DYKE
-83.04255,42.335169,ANN2004-14802,2022/07/18 00:00:00+00,03000193.,-83.04255,42.335169,878,348000,501,,MONROE
-83.037299,42.419431,ANN2004-14803,2020/09/24 00:00:00+00,15003343.,-83.037299,42.419431,879,262565,6349,E,MCNICHOLS
-82.942578,42.401767,ANN2004-14812,2022/04/27 00:00:00+00,21002860-3,-82.942578,42.401767,880,351962,16025,E,WARREN
-83.063082,42.447059,ANN2004-14845,2021/06/08 00:00:00+00,13009128.001,-83.063082,42.447059,881,286203,4130,E,EIGHT MILE
-83.054251,42.337029,ANN2004-14846,2019/02/18 00:00:00+00,02000426.,-83.054251,42.337029,882,436473,151,W,COLUMBIA
,,ANN2004-14859,2020/07/15 00:00:00+00,,,,883,,2453,W,GRAND BLVD
-83.039179,42.332312,ANN2004-14866,2019/08/14 00:00:00+00,03000064.,-83.039179,42.332312,884,6144,577,E,LARNED
-83.048691,42.331495,ANN2004-14872,2022/10/20 00:00:00+00,02000222-3,-83.048691,42.331495,885,2638,111,,MICHIGAN AKA 114 W. LAFAYETTE
-83.039394,42.422984,ANN2004-14876,2022/07/14 00:00:00+00,13007374-81,-83.039394,42.422984,886,277314,6216,E,DAVISON
-83.054596,42.338112,ANN2004-14916,2019/01/30 00:00:00+00,02000468.,-83.054596,42.338112,887,488121,120,W,MONTCALM
-83.13121,42.330894,ANN2004-14919,2021/02/01 00:00:00+00,18002330-8,-83.13121,42.330894,888,215315,7031,,MICHIGAN
-83.068407,42.446937,ANN2004-14920,2021/07/22 00:00:00+00,13009166-70,-83.068407,42.446937,889,299726,3626,E,EIGHT MILE
-83.021781,42.448004,ANN2004-14924,2019/06/06 00:00:00+00,17016548-9,-83.021781,42.448004,890,350108,8146,E,EIGHT MILE
-83.007498,42.397373,ANN2004-14940,2022/09/14 00:00:00+00,19003985-92,-83.007498,42.397373,891,350347,9104,,CULVER
-83.043788,42.331218,ANN2004-14977,2021/05/21 00:00:00+00,01000218.,-83.043788,42.331218,892,292155,130,,CADILLAC SQ
-83.151434,42.366579,ANN2004-14990,2020/01/16 00:00:00+00,18005730.,-83.151434,42.366579,893,213964,8300,,CHICAGO
,,ANN2004-15001,2021/03/03 00:00:00+00,,,,894,,1540,,WOODWARD
-83.0975,42.439924,ANN2004-15037,2019/09/10 00:00:00+00,09008061-5,-83.0975,42.439924,895,282705,631,E,STATE FAIR
-83.002367,42.398122,ANN2004-15044,2022/10/12 00:00:00+00,19001770.,-83.002367,42.398122,896,319360,10311,,GRATIOT
-83.206613,42.415614,ANN2004-15063,2021/12/01 00:00:00+00,22013027.,-83.206613,42.415614,897,541174,16135,W,MCNICHOLS
-83.214919,42.415882,ANN2004-15065,2021/10/29 00:00:00+00,22013856-9,-83.214919,42.415882,898,352333,17500,W,MCNICHOLS
-83.197508,42.416287,ANN2004-15067,2021/06/30 00:00:00+00,22013999-4001,-83.197508,42.416287,899,63979,15320,W,MCNICHOLS
-83.175863,42.416872,ANN2004-15068,2022/10/25 00:00:00+00,22014125-9,-83.175863,42.416872,900,351151,13206,,MCNICHOLS
-83.233379,42.415005,ANN2004-15070,2021/12/03 00:00:00+00,22013255-6,-83.233379,42.415005,901,123648,19401,W,MCNICHOLS
-83.085007,42.417978,ANN2004-15074,2022/08/16 00:00:00+00,09006632.,-83.085007,42.417978,902,535693,1720,,MCNICHOLS
-83.188937,42.409305,ANN2004-15086,2019/03/27 00:00:00+00,22039108-12,-83.188937,42.409305,903,351555,14540,,PURITAN
-83.112377,42.330918,ANN2004-15088,2019/01/10 00:00:00+00,16001653.,-83.112377,42.330918,904,539918,5637,,MICHIGAN
-83.048842,42.331465,ANN2004-15092,2021/10/27 00:00:00+00,02000224.,-83.048842,42.331465,905,38960,118,W,LAFAYETTE
-83.148748,42.332016,ANN2004-15106,2021/05/06 00:00:00+00,20010438.,-83.148748,42.332016,906,540451,8541,,MCGRAW
-83.010401,42.434541,ANN2004-15109,2019/08/01 00:00:00+00,17005152-3,-83.010401,42.434541,907,211963,11191,E,SEVEN MILE
-83.031155,42.418877,ANN2004-15110,2022/08/09 00:00:00+00,15009448.,-83.031155,42.418877,908,299945,13793,,HELEN
-83.071243,42.446903,ANN2004-15111,2019/10/24 00:00:00+00,13009202-5,-83.071243,42.446903,909,348966,3130,E,EIGHT MILE
-83.059874,42.351166,ANN2004-15123,2021/01/20 00:00:00+00,01004207-8,-83.059874,42.351166,910,545156,4104,,WOODWARD
-83.232342,42.342953,ANN2004-15125,2020/07/22 00:00:00+00,22000347.,-83.232342,42.342953,911,215386,19533,W,WARREN
,,ANN2004-15126,2022/10/04 00:00:00+00,,,,912,,8007,W,WARREN
-83.038541,42.429194,ANN2004-15136,2020/03/03 00:00:00+00,15014328-9,-83.038541,42.429194,913,352545,18480,,MT ELLIOTT
-83.033868,42.437315,ANN2004-15147,2021/04/15 00:00:00+00,15012020.,-83.033868,42.437315,914,265870,19404,,SHERWOOD
-83.261254,42.414935,ANN2004-15173,2022/05/02 00:00:00+00,22014182.,-83.261254,42.414935,915,108730,22300,W,MCNICHOLS
-83.109103,42.331488,ANN2004-15179,2022/09/14 00:00:00+00,16001741.,-83.109103,42.331488,916,154434,4834,,MICHIGAN
-83.02447,42.430433,ANN2004-15194,2022/07/05 00:00:00+00,15005361-2,-83.02447,42.430433,917,264050,18601,,VAN DYKE
-83.276397,42.408712,ANN2004-15197,2020/01/03 00:00:00+00,22122479-90,-83.276397,42.408712,918,352018,16196,,TELEGRAPH
-83.19715,42.343918,ANN2004-15198,2019/06/12 00:00:00+00,22000917.,-83.19715,42.343918,919,535536,15540,W,WARREN
,,ANN2004-15211,2021/06/17 00:00:00+00,,,,920,,1308,,BROADWAY AKA 277 GRATIOT
-83.057733,42.336687,ANN2004-15220,2022/10/31 00:00:00+00,02000433.,-83.057733,42.336687,921,540856,500,,COLUMBIA
-83.170159,42.410209,ANN2004-15228,2020/01/23 00:00:00+00,22020265.,-83.170159,42.410209,922,352004,16143,,MEYERS
-83.000873,42.369371,ANN2004-15231,2019/06/05 00:00:00+00,17000379.,-83.000873,42.369371,923,343394,8521,,MACK
-83.05044,42.329908,ANN2004-15234,2020/12/22 00:00:00+00,02000185-6,-83.05044,42.329908,924,536117,300,W,FORT
-83.034316,42.418585,ANN2004-15242,2021/11/15 00:00:00+00,15003333-4,-83.034316,42.418585,925,536416,6556,E,MCNICHOLS
-83.103323,42.44579,ANN2004-15255,2021/07/21 00:00:00+00,09024546-50,-83.103323,42.44579,926,353095,20491,,JOHN R
-83.08129,42.381466,ANN2004-15271,2022/08/15 00:00:00+00,02001704-5,-83.08129,42.381466,927,344354,8901,,WOODWARD
-83.224009,42.386204,ANN2004-15272,2022/10/14 00:00:00+00,22008868-71,-83.224009,42.386204,928,538626,18619,,SCHOOLCRAFT
-83.112639,42.299244,ANN2004-15274,2022/10/29 00:00:00+00,18009113.,-83.112639,42.299244,929,4147,130,S,GREEN
-82.94132,42.40154,ANN2004-15277,2019/03/15 00:00:00+00,21002353-4,-82.94132,42.40154,930,333640,16100,E,WARREN
-83.042512,42.333015,ANN2004-15280,2022/05/12 00:00:00+00,01000149.,-83.042512,42.333015,931,8174,407,E,FORT
-83.052342,42.326593,ANN2004-15292,2022/09/21 00:00:00+00,02000303.004L,-83.052342,42.326593,932,544487,1,,WASHINGTON
-83.084401,42.446728,ANN2004-15297,2021/04/29 00:00:00+00,09008224.,-83.084401,42.446728,933,281991,1800,,EIGHT MILE
-83.038199,42.346377,ANN2004-15311,2022/06/24 00:00:00+00,07001965.,-83.038199,42.346377,934,348708,2462,,RIOPELLE
-83.102813,42.432589,ANN2004-15315,2022/10/20 00:00:00+00,01008928.003L,-83.102813,42.432589,935,57638,2,W,SEVEN MILE
-82.972273,42.443963,ANN2004-15316,2019/09/17 00:00:00+00,21029187-92,-82.972273,42.443963,936,206942,14999,,GRATIOT
-83.11742,42.39445,ANN2004-15317,2021/11/18 00:00:00+00,08004473.,-83.11742,42.39445,937,348680,2331,W,DAVISON
-83.184639,42.416801,ANN2004-15325,2021/10/28 00:00:00+00,22014046.,-83.184639,42.416801,938,351357,14058,W,MCNICHOLS
-83.059617,42.418959,ANN2004-15331,2022/09/20 00:00:00+00,13007231-9,-83.059617,42.418959,939,271642,4321,E,MCNICHOLS
-82.956367,42.429161,ANN2004-15360,2021/12/14 00:00:00+00,21076623-32,-82.956367,42.429161,940,307605,12520,,MORANG
-83.242593,42.429758,ANN2004-15363,2022/10/12 00:00:00+00,22016922.001,-83.242593,42.429758,941,102850,20344,W,SEVEN MILE
,,ANN2004-15367,2020/03/12 00:00:00+00,,,,942,,2799,W,GRAND BLVD
-83.101851,42.432904,ANN2004-15372,2020/11/12 00:00:00+00,01008926.,-83.101851,42.432904,943,347650,19100,,JOHN R
,,ANN2004-15380,2022/04/25 00:00:00+00,,,,944,,17465,,MACK
-83.015994,42.446837,ANN2004-15381,2022/07/05 00:00:00+00,17005738.005L,-83.015994,42.446837,945,536604,8600,E,EIGHT MILE
-83.036484,42.403194,ANN2004-15391,2021/08/26 00:00:00+00,,-83.036484,42.403194,946,350494,9900,,MT ELLIOTT
,,ANN2004-15400,2022/09/02 00:00:00+00,,,,947,,18515,,WYOMING
-83.204592,42.430113,ANN2004-15413,2022/11/17 00:00:00+00,22016212-3,-83.204592,42.430113,948,68648,15921,W,SEVEN MILE
,,ANN2004-15416,2022/04/28 00:00:00+00,,,,949,,14024,,GRATIOT
,,ANN2005-00014,2021/07/21 00:00:00+00,,,,950,,15831,,MACK
-83.224658,42.429637,ANN2005-00028,2019/03/06 00:00:00+00,22016385-6,-83.224658,42.429637,951,352554,18511,W,SEVEN MILE
-83.220686,42.429721,ANN2005-00033,2021/06/16 00:00:00+00,22016345-50,-83.220686,42.429721,952,117714,18201,W,SEVEN MILE
-83.103231,42.446219,ANN2005-00035,2021/01/25 00:00:00+00,09024538-45,-83.103231,42.446219,953,278468,20525,,JOHN R
,,ANN2005-00042,2019/05/29 00:00:00+00,,,,954,,15735,,MACK
-83.035591,42.447702,ANN2005-00047,2021/03/09 00:00:00+00,15005121.003,-83.035591,42.447702,955,262642,6640,E,EIGHT MILE
-83.138206,42.336713,ANN2005-00067,2021/03/18 00:00:00+00,18012405.,-83.138206,42.336713,956,215729,7342,,MCGRAW
-83.228781,42.414976,ANN2005-00076,2021/12/21 00:00:00+00,22013214-20,-83.228781,42.414976,957,352704,19047,,MCNICHOLS
-83.199721,42.343929,ANN2005-00078,2022/11/16 00:00:00+00,22000894.,-83.199721,42.343929,958,214016,15752,W,WARREN
-82.962084,42.405655,ANN2005-00081,2019/12/18 00:00:00+00,21004387-95,-82.962084,42.405655,959,297774,14637,,HARPER
-82.974886,42.434786,ANN2005-00084,2019/11/14 00:00:00+00,21020737.,-82.974886,42.434786,960,351479,14400,E,SEVEN MILE
-82.973351,42.38788,ANN2005-00099,2019/11/05 00:00:00+00,21046423.002A,-82.973351,42.38788,961,292389,4749,,CONNER
-83.163962,42.373119,ANN2005-00136,2022/09/02 00:00:00+00,18006646-9,-83.163962,42.373119,962,216433,10435,,PLYMOUTH
-83.025108,42.441675,ANN2005-00148,2021/02/10 00:00:00+00,15005221-5,-83.025108,42.441675,963,269352,19901,,VAN DYKE
,,ANN2005-00151,2020/01/28 00:00:00+00,,,,964,,5676,W,FORT
-83.139431,42.373795,ANN2005-00156,2020/01/07 00:00:00+00,16018159-69,-83.139431,42.373795,965,74115,11633,,LIVERNOIS
-83.005459,42.393743,ANN2005-00187,2019/09/19 00:00:00+00,19001733-4,-83.005459,42.393743,966,284951,9951,,GRATIOT
-82.99094,42.434543,ANN2005-00208,2019/10/01 00:00:00+00,21020816.,-82.99094,42.434543,967,225585,13000,E,SEVEN MILE
-83.065347,42.354029,ANN2005-00209,2021/07/13 00:00:00+00,02002117.,-83.065347,42.354029,968,349323,4710,,CASS
-83.263403,42.442614,ANN2005-00214,2022/07/05 00:00:00+00,22019030.007L,-83.263403,42.442614,969,353239,22341,W,EIGHT MILE
-83.146312,42.290239,ANN2005-00265,2021/11/08 00:00:00+00,20016176-7,-83.146312,42.290239,970,7491,330,,OAKWOOD
,,ANN2005-00292,2021/02/01 00:00:00+00,,,,971,,19180,W,GRAND RIVER
-83.224374,42.386763,ANN2005-00315,2022/10/29 00:00:00+00,22009674.,-83.224374,42.386763,972,352591,18630,,SCHOOLCRAFT
-83.223154,42.386342,ANN2005-00316,2022/07/13 00:00:00+00,22008863.,-83.223154,42.386342,973,115563,18541,,SCHOOLCRAFT
-83.129668,42.330919,ANN2005-00369,2021/03/15 00:00:00+00,18002327.,-83.129668,42.330919,974,215318,6915,,MICHIGAN
-83.279808,42.425853,ANN2005-00382,2021/12/14 00:00:00+00,22007703-15,-83.279808,42.425853,975,493905,24310,,GRAND RIVER
-83.104725,42.432451,ANN2005-00391,2022/03/10 00:00:00+00,01007068-70,-83.104725,42.432451,976,57588,126,W,SEVEN MILE
-83.212176,42.444092,ANN2005-00393,2022/06/29 00:00:00+00,22018792-804,-83.212176,42.444092,977,352203,16941,W,EIGHT MILE
-83.174082,42.372838,ANN2005-00406,2020/03/19 00:00:00+00,22004883-95,-83.174082,42.372838,978,216424,13155,,PLYMOUTH
,,ANN2005-00407,2020/01/30 00:00:00+00,,,,979,,17151,,HARPER
-83.17898,42.373256,ANN2005-00413,2021/04/26 00:00:00+00,22006118-9,-83.17898,42.373256,980,216430,13640,,PLYMOUTH
,,ANN2005-00419,2022/02/24 00:00:00+00,,,,981,,6935,,MICHIGAN
-83.224341,42.386212,ANN2005-00423,2022/08/31 00:00:00+00,22008873.,-83.224341,42.386212,982,538636,18641,,SCHOOLCRAFT
-83.218543,42.429754,ANN2005-00425,2019/09/18 00:00:00+00,22016330-1,-83.218543,42.429754,983,73362,17819,W,SEVEN MILE
-83.216911,42.430321,ANN2005-00428,2020/02/04 00:00:00+00,22017099-101,-83.216911,42.430321,984,352371,17626,W,SEVEN MILE
-82.993207,42.434489,ANN2005-00442,2020/12/22 00:00:00+00,21020833-8,-82.993207,42.434489,985,221632,12800,E,SEVEN MILE
-83.030746,42.332817,ANN2005-00459,2019/09/04 00:00:00+00,07000028.,-83.030746,42.332817,986,348395,1440,,FRANKLIN
-83.191578,42.37295,ANN2005-00495,2022/08/24 00:00:00+00,22006008-9,-83.191578,42.37295,987,514819,14924,,PLYMOUTH
-83.245846,42.400266,ANN2005-00524,2022/10/27 00:00:00+00,22010857.,-83.245846,42.400266,988,353138,20749,,FENKELL
-83.1927,42.372887,ANN2005-00535,2019/09/24 00:00:00+00,22005997.,-83.1927,42.372887,989,216984,15026,,PLYMOUTH
-83.064113,42.418934,ANN2005-00546,2020/01/07 00:00:00+00,09008774-8,-83.064113,42.418934,990,290970,17125,,CONANT
-83.029292,42.358113,ANN2005-00549,2019/09/27 00:00:00+00,13010810.,-83.029292,42.358113,991,541156,3594,,MCDOUGALL
-83.237569,42.38595,ANN2005-00552,2021/11/30 00:00:00+00,22008995-9,-83.237569,42.38595,992,436879,20033,,SCHOOLCRAFT
-83.080477,42.442011,ANN2005-00563,2021/03/15 00:00:00+00,09008475-8,-83.080477,42.442011,993,286465,20045,,CONANT
-83.196221,42.372781,ANN2005-00588,2022/10/24 00:00:00+00,22005961-7,-83.196221,42.372781,994,216413,15340,,PLYMOUTH
,,ANN2005-00608,2022/10/05 00:00:00+00,,,,995,,11141,,MACK
-83.206671,42.430632,ANN2005-00621,2021/11/09 00:00:00+00,22017196-201,-83.206671,42.430632,996,64755,16100,W,SEVEN MILE
-83.229211,42.405385,ANN2005-00624,2020/10/22 00:00:00+00,22008057-8,-83.229211,42.405385,997,123675,19120,W,GRAND RIVER
-83.242428,42.386375,ANN2005-00662,2019/08/06 00:00:00+00,22009501.,-83.242428,42.386375,998,539089,20510,,SCHOOLCRAFT
-83.128181,42.307817,ANN2005-00667,2022/06/24 00:00:00+00,20003800.,-83.128181,42.307817,999,350137,8300,,GARTNER
,,ANN2005-00684,2021/10/12 00:00:00+00,,,,1000,,3394,S,FORT
-83.113965,42.431951,ANN2005-00695,2022/05/11 00:00:00+00,01007000-14,-83.113965,42.431951,1001,60054,1001,W,SEVEN MILE
-83.050035,42.333954,ANN2005-00699,2021/10/26 00:00:00+00,02002005.,-83.050035,42.333954,1002,11246,1405,,GRISWOLD
,,ANN2005-00705,2020/07/20 00:00:00+00,,,,1003,,432,W,CONGRESS LEGAL
-83.159833,42.417248,ANN2005-00712,2021/07/21 00:00:00+00,16008151-6,-83.159833,42.417248,1004,15048,8930,W,MCNICHOLS
-83.210824,42.386516,ANN2005-00718,2019/05/16 00:00:00+00,22008765-72,-83.210824,42.386516,1005,137084,16611,,SCHOOLCRAFT
-83.206613,42.415614,ANN2005-00719,2019/07/29 00:00:00+00,22013027.,-83.206613,42.415614,1006,146077,16147,W,MCNICHOLS
-83.245907,42.386402,ANN2005-00732,2022/08/18 00:00:00+00,22009465-70,-83.245907,42.386402,1007,353145,20810,,SCHOOLCRAFT
-83.246155,42.386361,ANN2005-00733,2021/08/09 00:00:00+00,22009458-64,-83.246155,42.386361,1008,143801,20840,,SCHOOLCRAFT
-83.192943,42.43043,ANN2005-00769,2022/10/24 00:00:00+00,22016096.,-83.192943,42.43043,1009,68635,14815,W,SEVEN MILE
,,ANN2005-00782,2022/07/05 00:00:00+00,,,,1010,,7305,W,CHICAGO AKA 7301
,,ANN2005-00811,2022/10/29 00:00:00+00,,,,1011,,23,E,ADAMS LEGAL
,,ANN2005-00812,2022/08/03 00:00:00+00,,,,1012,,33,E,ADAMS LEGAL
-83.07445,42.432713,ANN2005-00830,2022/10/12 00:00:00+00,09007384.,-83.07445,42.432713,1013,290980,2850,E,SEVEN MILE
,,ANN2005-00855,2019/08/26 00:00:00+00,,,,1014,,8131,E,OUTER DRIVE
-83.164062,42.287144,ANN2005-00857,2021/02/11 00:00:00+00,,-83.164062,42.287144,1015,347980,471,S,SCHAEFER
,,ANN2005-00867,2022/10/11 00:00:00+00,,,,1016,,1909,S,FORT
-83.000589,42.421436,ANN2005-00870,2022/08/01 00:00:00+00,21020192.,-83.000589,42.421436,1017,202847,11949,E,MCNICHOLS
-83.132347,42.309579,ANN2005-00890,2022/06/20 00:00:00+00,20004286-8,-83.132347,42.309579,1018,52813,8600,W,VERNOR
-83.218319,42.429757,ANN2005-00899,2021/09/29 00:00:00+00,22016327-8,-83.218319,42.429757,1019,68657,17801,W,SEVEN MILE
-83.163267,42.285599,ANN2005-00917,2019/03/21 00:00:00+00,20017996.001,-83.163267,42.285599,1020,348346,1370,,OAKWOOD
-83.195689,42.430305,ANN2005-00938,2019/05/15 00:00:00+00,22016125.,-83.195689,42.430305,1021,68636,15131,W,SEVEN MILE
-83.055074,42.432983,ANN2005-00976,2022/01/20 00:00:00+00,13008244-7,-83.055074,42.432983,1022,349342,4800,E,SEVEN MILE
-83.052609,42.433068,ANN2005-00980,2022/11/18 00:00:00+00,13008225-6,-83.052609,42.433068,1023,286202,5050,E,SEVEN MILE
-83.140091,42.40843,ANN2005-01001,2021/12/09 00:00:00+00,12013221-2,-83.140091,42.40843,1024,28705,15850,,LIVERNOIS
,,ANN2005-01008,2022/10/18 00:00:00+00,,,,1025,,14533,,MACK
-82.990893,42.435031,ANN2005-01016,2021/10/20 00:00:00+00,21021053-8,-82.990893,42.435031,1026,351096,13001,E,SEVEN MILE
-83.131968,42.346133,ANN2005-01028,2022/07/27 00:00:00+00,18006942-3,-83.131968,42.346133,1027,349618,6317,,LIVERNOIS
-83.137775,42.359314,ANN2005-01030,2019/10/23 00:00:00+00,16016105.002L,-83.137775,42.359314,1028,222037,8890,,LIVERNOIS
-82.990784,42.434547,ANN2005-01046,2019/11/19 00:00:00+00,21020814.,-82.990784,42.434547,1029,205434,13010,E,SEVEN MILE
-83.238306,42.400506,ANN2005-01048,2021/11/23 00:00:00+00,22010789-91,-83.238306,42.400506,1030,542312,20099,,FENKELL
